line_no,N,M_stored,M_pari,K_stored,K_pari,U_stored,U_pari,Q_stored,Q_pari,R_stored,R_pari,irreducible,max_off_circle,ok_irr,ok_M,ok_KUQR
3319,100,1.283416589557224226588906943710361654545474069604565433038802324632370508,1.28341658955722422658890694371036165454547406960456543303880,15,15,70,70,28,28,2,2,1,0.0207858137914583843391866717871155227319712672660825934850119,1,1,1
3320,100,1.283452576406089316819399391514178271456073048878028590876958678519690713,1.28345257640608931681939939151417827145607304887802859087696,16,16,68,68,32,32,0,0,1,0.0194022513586876868020983672693172066118529724768581626357583,1,1,1
3321,100,1.283608563082001063796464583499154654517723450920921971856246627395880066,1.28360856308200106379646458349915465451772345092092197185625,16,16,68,68,32,32,0,0,1,0.0194291890135710182403852351472034958576692798581412252208737,1,1,1
3322,100,1.283651924264917583932682460978286055441715944694365128500752878698291908,1.28365192426491758393268246097828605544171594469436512850075,14,14,72,72,28,28,0,0,1,0.0224413670429428054747905782023651509643043180573645986978179,1,1,1
3323,100,1.283805768577861675508541688131049879803062407799215505440993851548824905,1.28380576857786167550854168813104987980306240779921550544099,14,14,72,72,28,28,0,0,1,0.0224317779166435526910197127085844568377380142650280810308264,1,1,1
3324,100,1.284090211513221043750464630533147943364239777526464720685603435794524987,1.28409021151322104375046463053314794336423977752646472068560,14,14,72,72,28,28,0,0,1,0.0224531714959048266946853876412841223607392430943350157417031,1,1,1
3325,100,1.284366786000558129181092918486124469854354703661287901362178161201238262,1.28436678600055812918109291848612446985435470366128790136218,16,16,68,68,32,32,0,0,1,0.0195656127770335886099794107211603706872752507087956209490111,1,1,1
3326,100,1.284532088825357548332452128958425476608144279193200570833649858335893714,1.28453208882535754833245212895842547660814427919320057083365,8,8,84,84,16,16,0,0,1,0.0545938114911917000717507045369449027933495352176603036721597,1,1,1
3327,100,1.284687720917939010732989844050091980467007574726428181571466203678314110,1.28468772091793901073298984405009198046700757472642818157147,16,16,68,68,32,32,0,0,1,0.0196838636198708873113962740842663249339021043985492774701703,1,1,1
3328,100,1.284824482927845515230659797541808995729320748392039837657034742230665425,1.28482448292784551523065979754180899572932074839203983765703,12,12,76,76,24,24,0,0,1,0.0268903782326484279595104258723340713486531523784283745726380,1,1,1
3329,100,1.284944549064499886839352738786308412082241854911325682603207611435735255,1.28494454906449988683935273878630841208224185491132568260321,16,16,68,68,32,32,0,0,1,0.0196768854985122364754381341733558929321930098348233526141550,1,1,1
3330,100,1.285502650018879107567822964388659165581861000280694802545564005670349237,1.28550265001887910756782296438865916558186100028069480254556,16,16,68,68,32,32,0,0,1,0.0198316566433442640162489413947122977504901958890343573768299,1,1,1
3331,100,1.285625249715805298308933341259221971818674376587301222217424052671101978,1.28562524971580529830893334125922197181867437658730122221742,16,16,68,68,32,32,0,0,1,0.0198187365658239967688941224627050726696761535879893101494639,1,1,1
3332,100,1.285827655738887997825687296822145793906131610356661229208898912410849965,1.28582765573888799782568729682214579390613161035666122920890,16,16,68,68,32,32,0,0,1,0.0198832298182369161094196263760140048426056719777524040487523,1,1,1
3333,100,1.285886512607427275897152807488962286602243416301469109831119707846923807,1.28588651260742727589715280748896228660224341630146910983112,11,11,78,78,20,20,2,2,1,0.0305601376682387636182956473981076237131020427983244893399497,1,1,1
3334,100,1.285956337228605972857336331855116259370859983511366752610662989685931257,1.28595633722860597285733633185511625937085998351136675261066,16,16,68,68,32,32,0,0,1,0.0214711914230015388863952744490707816003328600243787765373092,1,1,1
3335,100,1.286327087931931222849975478756409056625958957217063907961230807402794446,1.28632708793193122284997547875640905662595895721706390796123,12,12,76,76,24,24,0,0,1,0.0276838835978912320746558090464351943767017737683351713751774,1,1,1
3336,100,1.286370922494458872296025409926423034053682703974409796503847634967540134,1.28637092249445887229602540992642303405368270397440979650385,16,16,68,68,32,32,0,0,1,0.0199931601748550013444478393863100306270039381270957804980418,1,1,1
3337,100,1.286392762666099750493427030526429358491174794488087115040117773030005530,1.28639276266609975049342703052642935849117479448808711504012,9,9,82,82,16,16,2,2,1,0.0436152598041631559837604544804000206225607704248582917405897,1,1,1
3338,100,1.286463407581481249164558214121674935862629178694497737511189698009914005,1.28646340758148124916455821412167493586262917869449773751119,14,14,72,72,28,28,0,0,1,0.0230916462569294230543824611433398746391243321432793528455348,1,1,1
3339,100,1.286471720993976097808446789479129676737414747419464115282403343625522097,1.28647172099397609780844678947912967673741474741946411528240,14,14,72,72,28,28,0,0,1,0.0231501010435752590204708457983237629048604934487466453062987,1,1,1
3340,100,1.286504512177564701219798568415137618654130260515284687911975032778441237,1.28650451217756470121979856841513761865413026051528468791198,17,17,66,66,32,32,2,2,1,0.0200328638103809003320526517079344398001323708009423453677658,1,1,1
3341,100,1.286505244195211659609975119603398752669352062561961513293050398013730942,1.28650524419521165960997511960339875266935206256196151329305,15,15,70,70,28,28,2,2,1,0.0231315056802837407358501559973409466805435930982206346939878,1,1,1
3342,100,1.286554119330157228386927879271347667007726228898712967628350317016760278,1.28655411933015722838692787927134766700772622889871296762835,14,14,72,72,28,28,0,0,1,0.0230676032353522941393453312716793689151818478799945888935607,1,1,1
3343,100,1.286693068505632170835346777125419312362868097318700981641033725704774635,1.28669306850563217083534677712541931236286809731870098164103,15,15,70,70,28,28,2,2,1,0.0215213542079907310273943831421050661495543271741388725281406,1,1,1
3344,100,1.286894121124715771466215363326504274494241365845079455764778362576779602,1.28689412112471577146621536332650427449424136584507945576478,16,16,68,68,32,32,0,0,1,0.0213778491901114193090020095490383597264449888473640013729334,1,1,1
3345,100,1.287019988657569840346554171269986316329244795556684167043101154337120733,1.28701998865756984034655417126998631632924479555668416704310,14,14,72,72,28,28,0,0,1,0.0252281855927126987612395630619882465098672005236368626677387,1,1,1
3346,100,1.287223868267618176858381357507062215564586076543419449520067595290396631,1.28722386826761817685838135750706221556458607654341944952007,18,18,64,64,36,36,0,0,1,0.0186754033954594618269580647894745166462407784590926051832562,1,1,1
3347,100,1.287271845856869608599381045854998256569737717591150724742497520435798072,1.28727184585686960859938104585499825656973771759115072474250,16,16,68,68,32,32,0,0,1,0.0202755779537049070929963668691216887860135295854382394260263,1,1,1
3348,100,1.287315206874470255027456319010229705875421664785895350753765126394637354,1.28731520687447025502745631901022970587542166478589535075377,12,12,76,76,24,24,0,0,1,0.0348187564101191415659412982014638357063225452180151628806694,1,1,1
3349,100,1.287322008147338062169927199444268156320781693494789972860619131962603162,1.28732200814733806216992719944426815632078169349478997286062,18,18,64,64,36,36,0,0,1,0.0186514676343640102417798153675080882853148890310511490949224,1,1,1
3350,100,1.287381116883230071168596982532065734459824831149811794337969879592158786,1.28738111688323007116859698253206573445982483114981179433797,16,16,68,68,32,32,0,0,1,0.0213117590123307044829855689386580821148232342219342145279003,1,1,1
3351,100,1.287396164403338044869297146224742024961406506518398629364581997102976236,1.28739616440333804486929714622474202496140650651839862936458,10,10,80,80,20,20,0,0,1,0.0427313627283143258543257058192765012847689380370472666891500,1,1,1
3352,100,1.287462096749999063400271900532502819116336403985429383487864054912779718,1.28746209674999906340027190053250281911633640398542938348786,17,17,66,66,32,32,2,2,1,0.0198573316666024317761302194113642619610047772897933173839683,1,1,1
3353,100,1.287472472687568988497250934565481536038472912337119719611670278579880576,1.28747247268756898849725093456548153603847291233711971961167,12,12,76,76,24,24,0,0,1,0.0280473725040047752364015784315402520934310426207037532433930,1,1,1
3354,100,1.287538050182609849239259918908663297005907681216686073813730865468255895,1.28753805018260984923925991890866329700590768121668607381373,14,14,72,72,28,28,0,0,1,0.0234631491857038561214338345785990716478453327817883041942992,1,1,1
3355,100,1.287668902253091998248317131431685405294312663438134414154115897433240913,1.28766890225309199824831713143168540529431266343813441415412,16,16,68,68,32,32,0,0,1,0.0204274779202708632063411336117642601376037318113415413134545,1,1,1
3356,100,1.287689636723512067807689419345759059391860669579235163509867138785006580,1.28768963672351206780768941934575905939186066957923516350987,18,18,64,64,36,36,0,0,1,0.0185273446100809464495002780890719261078068525594451686553817,1,1,1
3357,100,1.287778849393054130627743401801196141651859991894138965174079810145857261,1.28777884939305413062774340180119614165185999189413896517408,16,16,68,68,32,32,0,0,1,0.0204506586076543079654031383485508169479458785888977083565296,1,1,1
3358,100,1.287926898159531554734596769172845872049386965950000241234875402716615411,1.28792689815953155473459676917284587204938696595000024123488,12,12,76,76,24,24,0,0,1,0.0303823807906098747768268247903034001136645975120716656380400,1,1,1
3359,100,1.287929976242727585213045787808502446683636060543022413710699803960430693,1.28792997624272758521304578780850244668363606054302241371070,16,16,68,68,32,32,0,0,1,0.0210790777420251371803663366153852918505436372459256493741281,1,1,1
3360,100,1.287959937139459270788117266143556109995027030957420393753631206063530718,1.28795993713945927078811726614355610999502703095742039375363,17,17,66,66,32,32,2,2,1,0.0194382983947309192688312644486036813377515713021997527833920,1,1,1
3361,100,1.287974741848640999104806749554477809172324500416364397658256954172443177,1.28797474184864099910480674955447780917232450041636439765826,17,17,66,66,32,32,2,2,1,0.0196026429257602236707654179950427062223273702852812667270676,1,1,1
3362,100,1.287982202588013864270960889791775787570690567780960854014896600507785925,1.28798220258801386427096088979177578757069056778096085401490,14,14,72,72,28,28,0,0,1,0.0247861818149935274856638937181050842993241200405653443048564,1,1,1
3363,100,1.288053822909586991548770443730805581390980570154534648820287914181462063,1.28805382290958699154877044373080558139098057015453464882029,10,10,80,80,20,20,0,0,1,0.0455755501347602556936238665594893313703478660394599135221446,1,1,1
3364,100,1.288168266797587476088042220676062033961543103925632101076908855700383066,1.28816826679758747608804222067606203396154310392563210107691,16,16,68,68,32,32,0,0,1,0.0207410647302280571969476901226464206829136211164871695643830,1,1,1
3365,100,1.288182312330121910438662041283618583102467926267999738098776474463734296,1.28818231233012191043866204128361858310246792626799973809878,14,14,72,72,28,28,0,0,1,0.0246381965484086779178643456894910001774962044689245187745832,1,1,1
3366,100,1.288303654110010558068795821879611255891402193566732233016411448158650586,1.28830365411001055806879582187961125589140219356673223301641,14,14,72,72,28,28,0,0,1,0.0237875122633040982605463832457279179034250626692046515724889,1,1,1
3367,100,1.288378130183581153335782885360158180285034683037825587238652537649937066,1.28837813018358115333578288536015818028503468303782558723865,12,12,76,76,24,24,0,0,1,0.0284230283975736893397393316202332601092441044000838547681742,1,1,1
3368,100,1.288537952910777115457222349512994299632401602631668808827105237571714439,1.28853795291077711545722234951299429963240160263166880882711,13,13,74,74,24,24,2,2,1,0.0270009194630897766215272314211250710325931165066724843713655,1,1,1
3369,100,1.288710748860136459496636684198802632035179277397282798842601891226940806,1.28871074886013645949663668419880263203517927739728279884260,12,12,76,76,24,24,0,0,1,0.0289506737646608841733880514418354451854948708323610779358090,1,1,1
3370,100,1.288831311698428270524894245916792190751624970623275106060048895466412722,1.28883131169842827052489424591679219075162497062327510606005,9,9,82,82,16,16,2,2,1,0.0593895567044149103961775204412903611463661567895923577751719,1,1,1
3371,100,1.288934314722602871887202014046421186761331396375366489884821826604559701,1.28893431472260287188720201404642118676133139637536648988482,10,10,80,80,20,20,0,0,1,0.0415703642211422605736750915215877927038702658314724306501224,1,1,1
3372,100,1.289093360328854995371584959500532959332902474164561674366794646684580886,1.28909336032885499537158495950053295933290247416456167436679,11,11,78,78,20,20,2,2,1,0.0332493476491503967216384111468824743681717825554893803493754,1,1,1
