a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor,in_db
4,7,-1,192,194,1,1.531693545689421292076403,194,1.531693545689421292076403,False
4,7,-1,194,196,2,1.535889263354844953278877,194,1.535889263354844953278877,False
4,7,-1,196,198,3,1.535657368363676643793606,194,1.535657368363676643793606,False
4,7,-1,198,200,2,1.530366668696860424560907,196,1.530366668696860424560907,False
4,7,-1,200,202,3,1.524903700024714406727689,198,1.524903700024714406727689,False
4,7,1,6,8,1,1.618530598600789813451426,8,1.618530598600789813451426,False
4,7,1,8,10,2,1.839286755214161132551853,6,1.839286755214161132551853,False
4,7,1,10,12,2,1.000000000000000000000000,0,100.0000000000000000000000,False
4,7,1,12,14,2,1.000000000000000000000000,0,100.0000000000000000000000,False
4,7,1,14,16,2,1.709061572861441918948970,14,1.709061572861441918948970,False
4,7,1,16,18,1,1.746224828586078358274811,18,1.746224828586078358274811,False
4,7,1,18,20,1,1.585744728429111059796883,20,1.585744728429111059796883,False
4,7,1,20,22,1,1.611619361275080995062718,22,1.611619361275080995062718,False
4,7,1,22,24,2,1.564553683761857687956733,22,1.564553683761857687956733,False
4,7,1,24,26,1,1.544916230769299212189102,26,1.544916230769299212189102,False
4,7,1,26,28,2,1.459632734360006099324226,26,1.459632734360006099324226,False
4,7,1,28,30,2,1.604271932416967353760955,26,1.604271932416967353760955,False
4,7,1,30,32,1,1.576652056902783060829810,32,1.576652056902783060829810,False
4,7,1,32,34,3,1.419934341927754052232538,20,1.419934341927754052232538,False
4,7,1,34,36,3,1.368210639495484919341486,24,1.368210639495484919341486,False
4,7,1,36,38,1,1.588655561069389323980565,38,1.588655561069389323980565,False
4,7,1,38,40,2,1.593799762340965875511137,38,1.593799762340965875511137,False
4,7,1,40,42,1,1.536246892140158859832070,42,1.536246892140158859832070,False
4,7,1,42,44,1,1.541654951324703706516842,44,1.541654951324703706516842,False
4,7,1,44,46,1,1.558267376377979645328677,46,1.558267376377979645328677,False
4,7,1,46,48,2,1.547077505486304692858901,46,1.547077505486304692858901,False
4,7,1,48,50,2,1.501804581357122277622672,46,1.501804581357122277622672,False
4,7,1,50,52,2,1.566213872874220870427820,50,1.566213872874220870427820,False
4,7,1,52,54,2,1.550623022318362712981109,50,1.550623022318362712981109,False
4,7,1,54,56,2,1.490002060497869265642290,46,1.490002060497869265642290,False
4,7,1,56,58,2,1.454507480257127862006634,48,1.454507480257127862006634,False
4,7,1,58,60,2,1.561532204837523453720363,58,1.561532204837523453720363,False
4,7,1,60,62,1,1.565765453327526927576063,62,1.565765453327526927576063,False
4,7,1,62,64,2,1.532783159657047953044182,62,1.532783159657047953044182,False
4,7,1,64,66,1,1.518583885075276659768571,66,1.518583885075276659768571,False
4,7,1,66,68,1,1.553260506870045273726358,68,1.553260506870045273726358,False
4,7,1,68,70,2,1.547030124854312348498350,66,1.547030124854312348498350,False
4,7,1,70,72,2,1.519110468565262142055158,70,1.519110468565262142055158,False
4,7,1,72,74,2,1.550734331609918535439460,70,1.550734331609918535439460,False
4,7,1,74,76,2,1.536131286423669256366540,74,1.536131286423669256366540,False
4,7,1,76,78,2,1.514371550708166586626391,68,1.514371550708166586626391,False
4,7,1,78,80,2,1.490474046244911707569277,70,1.490474046244911707569277,False
4,7,1,80,82,1,1.548887889503865503036186,82,1.548887889503865503036186,False
4,7,1,82,84,2,1.553966770509068239019181,82,1.553966770509068239019181,False
4,7,1,84,86,1,1.530811269872273422122211,86,1.530811269872273422122211,False
4,7,1,86,88,2,1.520816238315263730946144,86,1.520816238315263730946144,False
4,7,1,88,90,2,1.549580426575397862633238,86,1.549580426575397862633238,False
4,7,1,90,92,1,1.546139696136194696308741,92,1.546139696136194696308741,False
4,7,1,92,94,2,1.527103974679797497792799,90,1.527103974679797497792799,False
4,7,1,94,96,2,1.541517174768039416834472,94,1.541517174768039416834472,False
4,7,1,96,98,1,1.530622409809463115032832,98,1.530622409809463115032832,False
4,7,1,98,100,3,1.525388749942400746402606,88,1.525388749942400746402606,False
4,7,1,100,102,2,1.508495805259716352271129,92,1.508495805259716352271129,False
4,7,1,102,104,1,1.539073760933043992277664,104,1.539073760933043992277664,False
4,7,1,104,106,1,1.546993561921864170257986,106,1.546993561921864170257986,False
4,7,1,106,108,2,1.525402084794130223117690,106,1.525402084794130223117690,False
4,7,1,108,110,2,1.515039919017570734203476,106,1.515039919017570734203476,False
4,7,1,110,112,2,1.546690473990364190053655,110,1.546690473990364190053655,False
4,7,1,112,114,2,1.544957475878715442549346,110,1.544957475878715442549346,False
4,7,1,114,116,1,1.530957374837980749774544,116,1.530957374837980749774544,False
4,7,1,116,118,1,1.534166640658284907541210,118,1.534166640658284907541210,False
4,7,1,118,120,2,1.534425669744022004631476,118,1.534425669744022004631476,False
4,7,1,120,122,2,1.531041616666039877804378,112,1.531041616666039877804378,False
4,7,1,122,124,3,1.518511356319280791237833,112,1.518511356319280791237833,False
4,7,1,124,126,1,1.535632999489512009054544,126,1.535632999489512009054544,False
4,7,1,126,128,1,1.541814546784213329389894,128,1.541814546784213329389894,False
4,7,1,128,130,2,1.526547141556496061760575,126,1.526547141556496061760575,False
4,7,1,130,132,2,1.517727921434055531994376,130,1.517727921434055531994376,False
4,7,1,132,134,2,1.544271608805839593588403,130,1.544271608805839593588403,False
4,7,1,134,136,2,1.543670888809888689019562,134,1.543670888809888689019562,False
4,7,1,136,138,1,1.532682584894751495317460,138,1.532682584894751495317460,False
4,7,1,138,140,1,1.523033527336730521684889,140,1.523033527336730521684889,False
4,7,1,140,142,1,1.536225508364978682207261,142,1.536225508364978682207261,False
4,7,1,142,144,3,1.534122431834278017835958,132,1.534122431834278017835958,False
4,7,1,144,146,2,1.524446912720322497680836,136,1.524446912720322497680836,False
4,7,1,146,148,2,1.534041295445739577045484,146,1.534041295445739577045484,False
4,7,1,148,150,2,1.536915652639892204104960,146,1.536915652639892204104960,False
4,7,1,150,152,1,1.530206203356305542480540,152,1.530206203356305542480540,False
4,7,1,152,154,2,1.523659460173596675696868,150,1.523659460173596675696868,False
4,7,1,154,156,2,1.542133870876216984145227,154,1.542133870876216984145227,False
4,7,1,156,158,1,1.542338382245608874045180,158,1.542338382245608874045180,False
4,7,1,158,160,2,1.533085661050646899473375,158,1.533085661050646899473375,False
4,7,1,160,162,1,1.520857322254776935529094,162,1.520857322254776935529094,False
4,7,1,162,164,1,1.536988282196327638935683,164,1.536988282196327638935683,False
4,7,1,164,166,2,1.535818829770384500331962,156,1.535818829770384500331962,False
4,7,1,166,168,3,1.528089701642688809685584,156,1.528089701642688809685584,False
4,7,1,168,170,2,1.532035521193526173756636,166,1.532035521193526173756636,False
4,7,1,170,172,2,1.529686638335785083129540,170,1.529686638335785083129540,False
4,7,1,172,174,2,1.532340689046301177491092,170,1.532340689046301177491092,False
4,7,1,174,176,1,1.527428677525907239233603,176,1.527428677525907239233603,False
4,7,1,176,178,1,1.540148106016070256899852,178,1.540148106016070256899852,False
4,7,1,178,180,2,1.540960849072370342999906,178,1.540960849072370342999906,False
4,7,1,180,182,1,1.532193053818285235499523,182,1.532193053818285235499523,False
4,7,1,182,184,2,1.521068192313829797096362,182,1.521068192313829797096362,False
4,7,1,184,186,1,1.537155295954834350169118,186,1.537155295954834350169118,False
4,7,1,186,188,2,1.536703735240420706335395,178,1.536703735240420706335395,False
4,7,1,188,190,3,1.530335136874175645209884,176,1.530335136874175645209884,False
4,7,1,190,192,2,1.529330976263510738100649,190,1.529330976263510738100649,False
4,7,1,192,194,2,1.530140060418404988316426,190,1.530140060418404988316426,False
4,7,1,194,196,2,1.533524423424398035505011,194,1.533524423424398035505011,False
4,7,1,196,198,1,1.529860373230431125637818,198,1.529860373230431125637818,False
4,7,1,198,200,1,1.538205388034225092905948,200,1.538205388034225092905948,False
4,7,1,200,202,1,1.539494856562082473777963,202,1.539494856562082473777963,False
4,8,-1,6,8,1,1.000000000000000000000000,0,100.0000000000000000000000,False
4,8,-1,8,10,2,1.685031993436229914868745,8,1.685031993436229914868745,False
4,8,-1,10,12,1,1.781643598608001947392663,12,1.781643598608001947392663,False
4,8,-1,12,14,2,1.556719614259999638384623,10,1.556719614259999638384623,False
4,8,-1,14,16,1,1.624147965871552974135374,16,1.624147965871552974135374,False
4,8,-1,16,18,2,1.461546174791491913874796,16,1.461546174791491913874796,False
4,8,-1,18,20,1,1.472353117561823763480109,20,1.472353117561823763480109,False
4,8,-1,20,22,3,1.556946963293022794133631,16,1.556946963293022794133631,False
4,8,-1,22,24,1,1.641638111229554197924093,24,1.641638111229554197924093,False
4,8,-1,24,26,1,1.567894025357831957459725,26,1.567894025357831957459725,False
4,8,-1,26,28,2,1.350980337716237310211404,20,1.350980337716237310211404,False
4,8,-1,28,30,3,1.540679717031336866831805,24,1.540679717031336866831805,False
4,8,-1,30,32,1,1.550963815912081527943244,32,1.550963815912081527943244,False
4,8,-1,32,34,2,1.507419838170523522821680,32,1.507419838170523522821680,False
4,8,-1,34,36,1,1.590132609219879678631205,36,1.590132609219879678631205,False
4,8,-1,36,38,2,1.542422927095743506092537,34,1.542422927095743506092537,False
4,8,-1,38,40,2,1.475440558609855516227565,32,1.475440558609855516227565,False
4,8,-1,40,42,2,1.551209058233580442463327,40,1.551209058233580442463327,False
4,8,-1,42,44,1,1.566634415831641955401772,44,1.566634415831641955401772,False
4,8,-1,44,46,3,1.539714730043739514483292,40,1.539714730043739514483292,False
4,8,-1,46,48,1,1.548213594525388833671475,48,1.548213594525388833671475,False
4,8,-1,48,50,1,1.522346139377346744503424,50,1.522346139377346744503424,False
4,8,-1,50,52,1,1.523952038237472948727874,52,1.523952038237472948727874,False
4,8,-1,52,54,3,1.535874307341158571865405,48,1.535874307341158571865405,False
4,8,-1,54,56,1,1.564517778412538305992513,56,1.564517778412538305992513,False
4,8,-1,56,58,2,1.545107598332763371400897,56,1.545107598332763371400897,False
4,8,-1,58,60,2,1.482156453432806457558588,52,1.482156453432806457558588,False
4,8,-1,60,62,2,1.539368242946407651798737,58,1.539368242946407651798737,False
4,8,-1,62,64,1,1.543753676303863376500005,64,1.543753676303863376500005,False
4,8,-1,64,66,2,1.528780459672746109112297,64,1.528780459672746109112297,False
4,8,-1,66,68,1,1.554300920621263531021134,68,1.554300920621263531021134,False
4,8,-1,68,70,3,1.531178677807543117232165,64,1.531178677807543117232165,False
4,8,-1,70,72,2,1.515491805811622327734226,64,1.515491805811622327734226,False
4,8,-1,72,74,1,1.541923690193455275539165,74,1.541923690193455275539165,False
4,8,-1,74,76,1,1.550512762468784173885469,76,1.550512762468784173885469,False
4,8,-1,76,78,3,1.539034832488057366491199,72,1.539034832488057366491199,False
4,8,-1,78,80,1,1.534585417560257238035511,80,1.534585417560257238035511,False
4,8,-1,80,82,2,1.532045192309641889037832,80,1.532045192309641889037832,False
4,8,-1,82,84,1,1.533073876576161494508211,84,1.533073876576161494508211,False
4,8,-1,84,86,2,1.523102935050432315100433,82,1.523102935050432315100433,False
4,8,-1,86,88,1,1.550057239928062293905698,88,1.550057239928062293905698,False
4,8,-1,88,90,2,1.539890557510760802269120,88,1.539890557510760802269120,False
4,8,-1,90,92,2,1.511788620229674924678202,84,1.511788620229674924678202,False
4,8,-1,92,94,3,1.538687086523173310178832,88,1.538687086523173310178832,False
4,8,-1,94,96,1,1.541836507629181368373269,96,1.541836507629181368373269,False
4,8,-1,96,98,1,1.533869665169000107672828,98,1.533869665169000107672828,False
4,8,-1,98,100,1,1.544014904411275032320960,100,1.544014904411275032320960,False
4,8,-1,100,102,3,1.527259793704694221904894,96,1.527259793704694221904894,False
4,8,-1,102,104,2,1.526984215391995802623101,96,1.526984215391995802623101,False
4,8,-1,104,106,2,1.538395962032031292359411,104,1.538395962032031292359411,False
4,8,-1,106,108,1,1.545075359538058949628374,108,1.545075359538058949628374,False
4,8,-1,108,110,2,1.538334221069953686750192,106,1.538334221069953686750192,False
4,8,-1,110,112,1,1.526943082672677768708938,112,1.526943082672677768708938,False
4,8,-1,112,114,2,1.534948739777220537655570,112,1.534948739777220537655570,False
4,8,-1,114,116,1,1.535958783817827164071395,116,1.535958783817827164071395,False
4,8,-1,116,118,3,1.529916676677427921160515,112,1.529916676677427921160515,False
4,8,-1,118,120,1,1.544224679707251549832058,120,1.544224679707251549832058,False
4,8,-1,120,122,1,1.537160973401168877538500,122,1.537160973401168877538500,False
4,8,-1,122,124,2,1.523077241909521902644234,116,1.523077241909521902644234,False
4,8,-1,124,126,3,1.537981712706876120151685,120,1.537981712706876120151685,False
4,8,-1,126,128,1,1.540706596823625055587326,128,1.540706596823625055587326,False
4,8,-1,128,130,2,1.535604889426816001189457,128,1.535604889426816001189457,False
4,8,-1,130,132,1,1.539025614504442545813457,132,1.539025614504442545813457,False
4,8,-1,132,134,2,1.531698086986612162620679,130,1.531698086986612162620679,False
4,8,-1,134,136,2,1.531720019585322584159292,128,1.531720019585322584159292,False
4,8,-1,136,138,2,1.536012453842988443447998,136,1.536012453842988443447998,False
4,8,-1,138,140,1,1.542283263297354867987464,140,1.542283263297354867987464,False
4,8,-1,140,142,3,1.537630282848227854460517,136,1.537630282848227854460517,False
4,8,-1,142,144,1,1.520367975573177403759696,144,1.520367975573177403759696,False
4,8,-1,144,146,1,1.536003949702609744119111,146,1.536003949702609744119111,False
4,8,-1,146,148,1,1.537062104384019208993544,148,1.537062104384019208993544,False
4,8,-1,148,150,3,1.532933789433227925443762,144,1.532933789433227925443762,False
4,8,-1,150,152,1,1.541004311192247881707496,152,1.541004311192247881707496,False
4,8,-1,152,154,2,1.534762321155947200807005,152,1.534762321155947200807005,False
4,8,-1,154,156,2,1.528520680169652437697043,148,1.528520680169652437697043,False
4,8,-1,156,158,2,1.537277406419348440099498,154,1.537277406419348440099498,False
4,8,-1,158,160,1,1.539869108553883550596150,160,1.539869108553883550596150,False
4,8,-1,160,162,2,1.536237918034222093460100,160,1.536237918034222093460100,False
4,8,-1,162,164,1,1.535681318227625109512981,164,1.535681318227625109512981,False
4,8,-1,164,166,3,1.533811535611723452974293,160,1.533811535611723452974293,False
4,8,-1,166,168,2,1.534038087126316124500271,160,1.534038087126316124500271,False
4,8,-1,168,170,1,1.532784688073799132900296,170,1.532784688073799132900296,False
4,8,-1,170,172,1,1.540510637791788884350382,172,1.540510637791788884350382,False
4,8,-1,172,174,3,1.536917965693985393838136,168,1.536917965693985393838136,False
4,8,-1,174,176,1,1.526021013139179778736708,176,1.526021013139179778736708,False
4,8,-1,176,178,2,1.536360803362873853449001,176,1.536360803362873853449001,False
4,8,-1,178,180,1,1.537483749612020655000799,180,1.537483749612020655000799,False
4,8,-1,180,182,2,1.534444672728003974750314,178,1.534444672728003974750314,False
4,8,-1,182,184,1,1.538848512964520788076167,184,1.538848512964520788076167,False
4,8,-1,184,186,2,1.531738156467780215509984,184,1.531738156467780215509984,False
4,8,-1,186,188,2,1.531512107974487451325385,180,1.531512107974487451325385,False
4,8,-1,188,190,3,1.536543829131287291797973,184,1.536543829131287291797973,False
4,8,-1,190,192,1,1.539185238971351241234211,192,1.539185238971351241234211,False
4,8,-1,192,194,1,1.536405638608263109823473,194,1.536405638608263109823473,False
4,8,-1,194,196,1,1.532473218494370851200984,196,1.532473218494370851200984,False
4,8,-1,196,198,3,1.534904896019814073483175,192,1.534904896019814073483175,False
4,8,-1,198,200,2,1.535279809321355791254031,192,1.535279809321355791254031,False
4,8,-1,200,202,2,1.532640439414314922186822,200,1.532640439414314922186822,False
4,8,1,6,8,1,2.296630262886538245704942,8,2.296630262886538245704942,False
4,8,1,8,10,2,1.685031993436229914868745,8,1.685031993436229914868745,False
4,8,1,10,12,3,1.000000000000000000000000,0,100.0000000000000000000000,False
4,8,1,12,14,2,1.556719614259999638384623,10,1.556719614259999638384623,False
4,8,1,14,16,3,1.582347183680458215564288,12,1.582347183680458215564288,False
4,8,1,16,18,2,1.461546174791491913874796,16,1.461546174791491913874796,False
